Console,Title,Release_Date,ESRB,Publisher,Developer,Genre,UPC,PC_ID,Summary,URL
gameboy-advance,Let's Ride Friends Forever,2007-01-01,Unkown,THQ,Unkown,Action & Adventure,785138322629,36198,Unkown,https://www.pricecharting.com/game/gameboy-advance/let's-ride-friends-forever
gameboy-advance,Let's Ride Sunshine Stables,2005-10-04,Everyone,THQ,Unkown,Simulation,755142781019,2306,Unkown,https://www.pricecharting.com/game/gameboy-advance/let's-ride-sunshine-stables
gameboy-advance,Life/Yahtzee/Payday,2005-11-07,Everyone,Destination,Unkown,Party,802068100698,2307,Unkown,https://www.pricecharting.com/game/gameboy-advance/lifeyahtzeepayday
gameboy-advance,Lilo and Stitch,2002-06-07,Everyone,Disney,Unkown,Action & Adventure,712725001308,2308,Unkown,https://www.pricecharting.com/game/gameboy-advance/lilo-and-stitch
gameboy-advance,Lilo and Stitch 2 Hamsterviel Havoc,2004-10-12,Everyone,Disney,Unkown,Action & Adventure,712725001551,2309,Unkown,https://www.pricecharting.com/game/gameboy-advance/lilo-and-stitch-2-hamsterviel-havoc
gameboy-advance,Little Einsteins,2006-09-12,Everyone,Buena Vista Games,InLight Entertainment,Educational,712725003180,10983,Unkown,https://www.pricecharting.com/game/gameboy-advance/little-einsteins
gameboy-advance,Little League Baseball 2002,2002-05-27,Everyone,Jack of All Games,Unkown,Baseball,661204054017,11296,Unkown,https://www.pricecharting.com/game/gameboy-advance/little-league-baseball-2002
gameboy-advance,Little Mermaid Magic in Two Kingdoms,2006-10-06,Everyone,Disney,Unkown,Action & Adventure,712725002640,2311,Unkown,https://www.pricecharting.com/game/gameboy-advance/little-mermaid-magic-in-two-kingdoms
gameboy-advance,Lizzie McGuire 2,2004-10-01,Everyone,Disney,Unkown,Action & Adventure,712725001568,2312,Unkown,https://www.pricecharting.com/game/gameboy-advance/lizzie-mcguire-2
gameboy-advance,Lizzie McGuire 3,2005-08-01,Everyone,Disney,Unkown,Action & Adventure,712725002206,2313,Unkown,https://www.pricecharting.com/game/gameboy-advance/lizzie-mcguire-3
gameboy-advance,Lizzie McGuire on the Go,2003-10-14,Everyone,Disney,Unkown,Action & Adventure,712725001421,2314,Unkown,https://www.pricecharting.com/game/gameboy-advance/lizzie-mcguire-on-the-go
gameboy-advance,Looney Tunes Back in Action,2003-11-11,Everyone,Electronic Arts,Unkown,Action & Adventure,014633146356,9254,Unkown,https://www.pricecharting.com/game/gameboy-advance/looney-tunes-back-in-action
gameboy-advance,Looney Tunes Double Pack,2005-12-01,Everyone,Warner Bros,Unkown,Action & Adventure,096427014621,11340,Unkown,https://www.pricecharting.com/game/gameboy-advance/looney-tunes-double-pack
gameboy-advance,Lord of the Rings Fellowship of the Ring,2002-09-25,Everyone,Vivendi Universal,Unkown,Action & Adventure,020626714945,2315,Unkown,https://www.pricecharting.com/game/gameboy-advance/lord-of-the-rings-fellowship-of-the-ring
gameboy-advance,Lord of the Rings Return of the King,2003-11-05,Teen,Electronic Arts,Griptonite Games,Action & Adventure,014633145144,2316,Unkown,https://www.pricecharting.com/game/gameboy-advance/lord-of-the-rings-return-of-the-king
gameboy-advance,Lord of the Rings: The Third Age,2004-11-02,Teen,Electronic Arts,Unkown,RPG,014633148510,2317,Unkown,https://www.pricecharting.com/game/gameboy-advance/lord-of-the-rings-the-third-age
gameboy-advance,Lord of the Rings Two Towers,2002-11-11,Teen,Electronic Arts,Griptonite Games,Action & Adventure,014633145137,2318,Unkown,https://www.pricecharting.com/game/gameboy-advance/lord-of-the-rings-two-towers
gameboy-advance,Lufia Ruins of Lore,2003-05-06,Everyone,Atlus,Unkown,RPG,730865850051,2319,Unkown,https://www.pricecharting.com/game/gameboy-advance/lufia-ruins-of-lore
gameboy-advance,Lunar Legend,2002-12-08,Everyone,Ubisoft,Unkown,RPG,008888140382,2320,Unkown,https://www.pricecharting.com/game/gameboy-advance/lunar-legend
gameboy-advance,M&M's Blast,2001-12-01,Everyone,Majesco,Unkown,Action & Adventure,096427012481,2321,Unkown,https://www.pricecharting.com/game/gameboy-advance/m&m's-blast
gameboy-advance,M&M's Break'Em,2007-02-06,Everyone,Zoo Games,Unkown,Puzzle,802068101183,14880,Unkown,https://www.pricecharting.com/game/gameboy-advance/m&m's-break'em
gameboy-advance,Madagascar,2005-05-23,Everyone,Activision,Unkown,Action & Adventure,047875807631,2322,Unkown,https://www.pricecharting.com/game/gameboy-advance/madagascar
gameboy-advance,Madagascar and Shrek 2,2006-01-01,Everyone,Activision,Unkown,Action & Adventure,Unkown,54279,Unkown,https://www.pricecharting.com/game/gameboy-advance/madagascar-and-shrek-2
gameboy-advance,Madagascar Operation Penguin,2005-11-01,Everyone,Activision,Unkown,Action & Adventure,047875812055,2323,Unkown,https://www.pricecharting.com/game/gameboy-advance/madagascar-operation-penguin
gameboy-advance,Madagascar Operation Penguin and Shrek 2,2006-08-29,Unkown,Activision,Unkown,Action & Adventure,047875816992,11234,Unkown,https://www.pricecharting.com/game/gameboy-advance/madagascar-operation-penguin-and-shrek-2
gameboy-advance,Madden 2002,2001-11-20,Everyone,Electronic Arts,Unkown,Football,014633144284,2324,Unkown,https://www.pricecharting.com/game/gameboy-advance/madden-2002
gameboy-advance,Madden 2003,2002-08-12,Everyone,Electronic Arts,Unkown,Football,014633145199,2325,Unkown,https://www.pricecharting.com/game/gameboy-advance/madden-2003
gameboy-advance,Madden 2004,2003-08-12,Everyone,Electronic Arts,Unkown,Football,014633146899,2326,Unkown,https://www.pricecharting.com/game/gameboy-advance/madden-2004
gameboy-advance,Madden 2005,2004-08-09,Everyone,Electronic Arts,Unkown,Football,014633147698,2327,Unkown,https://www.pricecharting.com/game/gameboy-advance/madden-2005
gameboy-advance,Madden 2006,2005-08-08,Everyone,Electronic Arts,Unkown,Football,014633151329,2328,Unkown,https://www.pricecharting.com/game/gameboy-advance/madden-2006
gameboy-advance,Madden 2007,2006-08-22,Everyone,Electronic Arts,Unkown,Football,014633152272,2329,Unkown,https://www.pricecharting.com/game/gameboy-advance/madden-2007
gameboy-advance,Magical Quest 2 Starring Mickey and Minnie,2003-11-12,Everyone,Capcom,Unkown,Action & Adventure,013388280179,10243,Unkown,https://www.pricecharting.com/game/gameboy-advance/magical-quest-2-starring-mickey-and-minnie
gameboy-advance,Magical Quest 3 Starring Mickey and Donald,2005-06-14,Everyone,Capcom,Disney Interactive,Action & Adventure,013388280209,2115,Unkown,https://www.pricecharting.com/game/gameboy-advance/magical-quest-3-starring-mickey-and-donald
gameboy-advance,Magical Quest Starring Mickey and Minnie,2002-08-13,Everyone,Unkown,Unkown,Action & Adventure,045496731557,2330,Unkown,https://www.pricecharting.com/game/gameboy-advance/magical-quest-starring-mickey-and-minnie
gameboy-advance,Major League Baseball 2K7,2007-05-22,Everyone,2K Games,Unkown,Baseball,710425350306,11473,Unkown,https://www.pricecharting.com/game/gameboy-advance/major-league-baseball-2k7
gameboy-advance,Manhole E-Reader,,Everyone,Nintendo,Unkown,Other,Unkown,53952,Unkown,https://www.pricecharting.com/game/gameboy-advance/manhole-e-reader
gameboy-advance,Marble Madness & Klax,2005-08-16,Everyone,Destination Software,Unkown,Puzzle,802068100490,2332,Unkown,https://www.pricecharting.com/game/gameboy-advance/marble-madness-&-klax
gameboy-advance,March of the Penguins,2006-11-20,Everyone,Destination Software,Unkown,Action & Adventure,802068101046,11736,Unkown,https://www.pricecharting.com/game/gameboy-advance/march-of-the-penguins
gameboy-advance,Mario and Luigi Superstar Saga,2003-11-17,Everyone,Nintendo,"AlphaDream Corporation, Ltd.",Action & Adventure,045496733438,2333,"An evil witch has replaced Princess Peach's fair speech with explosives! Mario and Luigi must once again come to her rescue, but this time they employ the help of Bowser, their sworn enemy. Mario and Luigi must learn new moves and combine powers to fight off enemies and move closer to the witch's castle. Guide this unlikely bunch through an abundance of minigames such as Border Jump and Mystery Carts. Combine the powers of Mario and Luigi to pull off special tag-team moves. Immerse yourself in this bright, cartoonish, and humorous world, complete with hit music featured in previous Mario games.",https://www.pricecharting.com/game/gameboy-advance/mario-and-luigi-superstar-saga
gameboy-advance,Mario Bros E-Reader,,Everyone,Unkown,Unkown,Other,Unkown,42366,Unkown,https://www.pricecharting.com/game/gameboy-advance/mario-bros-e-reader
gameboy-advance,Mario Golf Advance Tour,2004-06-22,Everyone,Nintendo,Camelot Software Planning,Golf,045496733254,2334,Unkown,https://www.pricecharting.com/game/gameboy-advance/mario-golf-advance-tour
gameboy-advance,Mario Kart Super Circuit,2001-08-26,Everyone,Nintendo,Intelligent Systems,Racing,045496731465,2335,"Whoever hands out driver's licenses in the Mushroom Kingdom is about to be in some serious trouble. Classic Mario Kart action is back once again, this time in a colorful, lightning-fast game that you can take anywhere. Mario, Luigi, Peach, Toad, Wario, Yoshi, and Bowser are all tearing up the track, tossing Koopa Shells and laying banana peels along the way. Mario Kart: Super Circuit puts your driving skills to the test on 40 tracks, each littered with wild weapons and obstacles. Four players can compete in Mario Kart: Super Circuit using only one Game Pak. If each player has a copy of the game, bonus features and new modes of play become available.",https://www.pricecharting.com/game/gameboy-advance/mario-kart-super-circuit
gameboy-advance,Mario Party Advance,2005-03-28,Everyone,Nintendo,Unkown,Party,045496734374,2336,Unkown,https://www.pricecharting.com/game/gameboy-advance/mario-party-advance
gameboy-advance,Mario Party E-Reader,2002-01-01,Unkown,Nintendo,Unkown,Other,045496732516,35855,Unkown,https://www.pricecharting.com/game/gameboy-advance/mario-party-e-reader
gameboy-advance,Mario Pinball Land,2004-10-04,Everyone,Nintendo,Fuse Games Limited,Arcade,045496734381,2337,"Jumping has always helped Mario perform heroic feats, but in Mario Pinball Land, the plumber must learn how to roll to rescue the princess. When Bowser kidnaps Peach and escapes to another dimension, a scientist transforms Mario into a ball to chase after the fiend. Now you must use your flippers to shoot a much rounder Mario into doors that lead to new areas. In his new form, Mario is also useful for knocking down enemies, picking up special bonuses, and finding power-ups.",https://www.pricecharting.com/game/gameboy-advance/mario-pinball-land
gameboy-advance,Mario Tennis Power Tour,2005-12-05,Everyone,Nintendo,Camelot Software Planning,Sports,045496734398,2338,Unkown,https://www.pricecharting.com/game/gameboy-advance/mario-tennis-power-tour
gameboy-advance,Mario vs. Donkey Kong,2004-05-24,Everyone,Nintendo,Nintendo Software Technology,Puzzle,045496733995,2339,"After years of apparent goodwill, Mario and Donkey Kong are at it again--this time, on Game Boy Advance. Donkey Kong has stolen all the Mini-Mario toys from the Mario Toy Co., and now it's up to Mario to hunt down his longtime nemesis and retrieve the pilfered goods. As Mario, you must race through challenging levels while finding keys and releasing Mini Marios before time runs out. Along the way, you'll master new moves that can help you overcome new puzzles.",https://www.pricecharting.com/game/gameboy-advance/mario-vs-donkey-kong
gameboy-advance,Marvel Ultimate Alliance,2006-10-24,Everyone 10+,Activision,Unkown,RPG,047875814776,11232,Unkown,https://www.pricecharting.com/game/gameboy-advance/marvel-ultimate-alliance
gameboy-advance,Mary-Kate and Ashley Girls Night Out,2002-03-19,Everyone,Acclaim,Unkown,Action & Adventure,021481522966,2341,Unkown,https://www.pricecharting.com/game/gameboy-advance/mary-kate-and-ashley-girls-night-out
gameboy-advance,Mary Kate and Ashley Sweet 16,2002-11-01,Everyone,Acclaim,Unkown,Action & Adventure,021481523130,2340,Unkown,https://www.pricecharting.com/game/gameboy-advance/mary-kate-and-ashley-sweet-16
gameboy-advance,Masters of the Universe,2002-11-01,Everyone,SVG Distribution,Unkown,Action & Adventure,739069625113,2342,Unkown,https://www.pricecharting.com/game/gameboy-advance/masters-of-the-universe
gameboy-advance,Mat Hoffman's Pro BMX,2001-11-19,Everyone,Activision,Unkown,Extreme Sports,047875802094,2343,Unkown,https://www.pricecharting.com/game/gameboy-advance/mat-hoffman's-pro-bmx
gameboy-advance,Mat Hoffman's Pro BMX 2,2002-08-13,Everyone,Activision,HotGen,Extreme Sports,047875802810,2344,"Matt Hoffman's Pro BMX 2 takes you for a ride through free-roaming cities, where you can perform a variety of stunts on your bike. Choose from an array of professional riders--including Matt Hoffman, Ruben Alcantara, Cory Nastazio, Mike Escamilla, Nathan Wessel, and Joe Kowalski--and begin a skating career. You'll travel to eight expansive cities that come to life with helicopters, boats, cars, and pedestrians. Then, challenge your friend in Push mode, where every time you score big, your side of the screen gets bigger while your friend's shrinks.",https://www.pricecharting.com/game/gameboy-advance/mat-hoffman's-pro-bmx-2
gameboy-advance,Matchbox Missions Air Land Sea Rescue & Emergency Response,2006-08-30,Everyone,Destination Software,Unkown,Racing,802068100759,11723,Unkown,https://www.pricecharting.com/game/gameboy-advance/matchbox-missions-air-land-sea-rescue-&-emergency-response
gameboy-advance,Math Patrol: The Kleptoid Threat,2007-11-01,Everyone,GXB Interactive Corporation,Unkown,Educational,053941701031,33011,Unkown,https://www.pricecharting.com/game/gameboy-advance/math-patrol-the-kleptoid-threat
gameboy-advance,Max Payne,2003-12-18,Mature,Rockstar,Unkown,Action & Adventure,710425222900,2346,Unkown,https://www.pricecharting.com/game/gameboy-advance/max-payne
gameboy-advance,Mazes of Fate,2006-12-06,Teen,Graffiti Entertainment,Unkown,Action & Adventure,891563001050,11816,Unkown,https://www.pricecharting.com/game/gameboy-advance/mazes-of-fate
gameboy-advance,Mech Platoon,2002-01-03,Everyone,Kemco,Unkown,Action & Adventure,741648007067,2347,Unkown,https://www.pricecharting.com/game/gameboy-advance/mech-platoon
gameboy-advance,Medabots AX: Metabee,2003-04-01,Everyone,Natsume,Unkown,Action & Adventure,719593020233,2348,Unkown,https://www.pricecharting.com/game/gameboy-advance/medabots-ax-metabee
gameboy-advance,Medabots AX: Rokusho,2002-07-01,Everyone,Natsume,Unkown,Action & Adventure,719593020240,16379,Unkown,https://www.pricecharting.com/game/gameboy-advance/medabots-ax-rokusho
gameboy-advance,Medabots: Metabee,2003-03-31,Everyone,Natsume,Unkown,RPG,719593020257,16380,Unkown,https://www.pricecharting.com/game/gameboy-advance/medabots-metabee
gameboy-advance,Medabots: Rokusho Version,2003-04-01,Everyone,Natsume,Unkown,RPG,719593020264,2349,Unkown,https://www.pricecharting.com/game/gameboy-advance/medabots-rokusho-version
gameboy-advance,Medal of Honor Infiltrator,2003-11-17,Teen,Electronic Arts,Unkown,Action & Adventure,014633147193,2350,Unkown,https://www.pricecharting.com/game/gameboy-advance/medal-of-honor-infiltrator
gameboy-advance,Medal of Honor Underground,2002-12-02,Teen,Electronic Arts,Rebellion,Action & Adventure,802068100070,2351,Unkown,https://www.pricecharting.com/game/gameboy-advance/medal-of-honor-underground
gameboy-advance,Meet the Robinsons,2007-03-27,Everyone,Disney,Unkown,Action & Adventure,712725002886,2352,Unkown,https://www.pricecharting.com/game/gameboy-advance/meet-the-robinsons
gameboy-advance,Mega Man and Bass,2003-03-10,Everyone,Capcom,Unkown,Action & Adventure,013388280117,2353,Unkown,https://www.pricecharting.com/game/gameboy-advance/mega-man-and-bass
gameboy-advance,Mega Man Battle Chip Challenge,2004-03-03,Everyone,Capcom,Unkown,Action & Adventure,013388280193,2354,Unkown,https://www.pricecharting.com/game/gameboy-advance/mega-man-battle-chip-challenge
gameboy-advance,Mega Man Battle Network,2001-10-30,Everyone,Capcom,Unkown,RPG,013388280032,2355,Unkown,https://www.pricecharting.com/game/gameboy-advance/mega-man-battle-network
gameboy-advance,Mega Man Battle Network 2,2002-06-17,Everyone,Capcom,Capcom,RPG,013388280070,2356,Unkown,https://www.pricecharting.com/game/gameboy-advance/mega-man-battle-network-2
gameboy-advance,Mega Man Battle Network 3 Blue,2003-06-24,Everyone,Capcom,Unkown,RPG,013388280148,2357,Unkown,https://www.pricecharting.com/game/gameboy-advance/mega-man-battle-network-3-blue
gameboy-advance,Mega Man Battle Network 3 White,2003-06-24,Everyone,Capcom,Unkown,RPG,013388280155,2358,Unkown,https://www.pricecharting.com/game/gameboy-advance/mega-man-battle-network-3-white
gameboy-advance,Mega Man Battle Network 4 Blue Moon,2004-06-29,Everyone,Capcom,Unkown,RPG,013388280230,2359,Unkown,https://www.pricecharting.com/game/gameboy-advance/mega-man-battle-network-4-blue-moon
gameboy-advance,Mega Man Battle Network 4 Red Sun,2004-06-29,Everyone,Capcom,Unkown,RPG,013388280223,2360,Unkown,https://www.pricecharting.com/game/gameboy-advance/mega-man-battle-network-4-red-sun
gameboy-advance,Mega Man Battle Network 5 Team Colonel,2005-06-01,Everyone,Capcom,Unkown,RPG,013388280254,2361,Unkown,https://www.pricecharting.com/game/gameboy-advance/mega-man-battle-network-5-team-colonel
gameboy-advance,Mega Man Battle Network 5 Team Protoman,2005-06-21,Everyone,Capcom,Unkown,RPG,013388280261,2362,Unkown,https://www.pricecharting.com/game/gameboy-advance/mega-man-battle-network-5-team-protoman
gameboy-advance,Mega Man Battle Network 6 Cybeast Falzar,2006-06-13,Everyone,Capcom,Unkown,RPG,013388280285,2363,Unkown,https://www.pricecharting.com/game/gameboy-advance/mega-man-battle-network-6-cybeast-falzar
gameboy-advance,Mega Man Battle Network 6 Cybeast Gregar,2006-06-13,Everyone,Capcom,Unkown,RPG,013388280292,2364,Unkown,https://www.pricecharting.com/game/gameboy-advance/mega-man-battle-network-6-cybeast-gregar
gameboy-advance,Mega Man Zero,2002-09-09,Everyone,Capcom,Inti Creates,Action & Adventure,013388280094,2365,Unkown,https://www.pricecharting.com/game/gameboy-advance/mega-man-zero
gameboy-advance,Mega Man Zero 2,2003-10-14,Everyone,Capcom,Unkown,Action & Adventure,013388280162,2366,Unkown,https://www.pricecharting.com/game/gameboy-advance/mega-man-zero-2
gameboy-advance,Mega Man Zero 3,2004-10-05,Everyone,Capcom,Inti Creates,Action & Adventure,013388280247,2367,Unkown,https://www.pricecharting.com/game/gameboy-advance/mega-man-zero-3
gameboy-advance,Mega Man Zero 4,2005-10-04,Everyone,Capcom,Unkown,Action & Adventure,013388280278,2368,Unkown,https://www.pricecharting.com/game/gameboy-advance/mega-man-zero-4
gameboy-advance,Men in Black the Series,2001-09-01,Everyone,Unkown,Unkown,Action & Adventure,650008899016,2369,Unkown,https://www.pricecharting.com/game/gameboy-advance/men-in-black-the-series
gameboy-advance,Metal Slug Advance,2004-12-02,Teen,SNK,Unkown,Action & Adventure,828862700018,2370,Unkown,https://www.pricecharting.com/game/gameboy-advance/metal-slug-advance
gameboy-advance,Metroid Fusion,2002-11-17,Everyone,Nintendo,Unkown,Action & Adventure,045496731847,2371,"Metroid Fusion is an action-adventure game published by Nintendo for the Game Boy Advance handheld console in 2002. It was developed by Nintendo Research & Development 1, which had developed the previous game in the series, Super Metroid (1994). Players control bounty hunter Samus Aran, who investigates a space station infected with shapeshifting parasites known as X.",https://www.pricecharting.com/game/gameboy-advance/metroid-fusion
gameboy-advance,Metroid Zero Mission,2004-02-09,Everyone,Nintendo,Nintendo R&D1,Action & Adventure,045496733445,2373,"Metroid: Zero Mission is a 2004 action-adventure game developed by Nintendo Research & Development 1 (R&D1) and published by Nintendo for the Game Boy Advance. It is a remake of the original Metroid (1986), and retells the story with updated visuals and gameplay.",https://www.pricecharting.com/game/gameboy-advance/metroid-zero-mission
gameboy-advance,Midnight Club Street Racing,2001-11-14,Everyone,"Destination Software, Inc",Angel Studios,Racing,802068100032,2374,Unkown,https://www.pricecharting.com/game/gameboy-advance/midnight-club-street-racing
gameboy-advance,Midway's Greatest Arcade Hits,2001-11-01,Everyone,Midway,Unkown,Arcade,031719198665,2375,Unkown,https://www.pricecharting.com/game/gameboy-advance/midway's-greatest-arcade-hits
gameboy-advance,Mighty Beanz Pocket Puzzles,2004-06-07,Everyone,Majesco,Unkown,Puzzle,096427013365,2376,Unkown,https://www.pricecharting.com/game/gameboy-advance/mighty-beanz-pocket-puzzles
gameboy-advance,Mike Tyson Boxing,2002-03-06,Everyone,Ubisoft,Unkown,Sports,008888140160,10966,Unkown,https://www.pricecharting.com/game/gameboy-advance/mike-tyson-boxing
gameboy-advance,Millipede / Super Breakout / Lunar Lander,2005-08-15,Everyone,Destination Software,Unkown,Arcade,802068100537,2377,Unkown,https://www.pricecharting.com/game/gameboy-advance/millipede-super-breakout-lunar-lander
gameboy-advance,Minority Report,2002-11-12,Teen,Activision,Unkown,Action & Adventure,047875803398,2378,Unkown,https://www.pricecharting.com/game/gameboy-advance/minority-report
gameboy-advance,Mission Impossible Operation Surma,2003-12-02,Teen,Mecca,Unkown,Action & Adventure,742725238749,2379,Unkown,https://www.pricecharting.com/game/gameboy-advance/mission-impossible-operation-surma
gameboy-advance,MLB Slugfest 2004,2003-03-01,Everyone,Midway,Unkown,Baseball,031719191062,7387,Unkown,https://www.pricecharting.com/game/gameboy-advance/mlb-slugfest-2004
gameboy-advance,Mobile Suit Gundam Seed Battle Assault,2004-08-10,Teen,Unkown,Unkown,RPG,045557182069,2380,Unkown,https://www.pricecharting.com/game/gameboy-advance/mobile-suit-gundam-seed-battle-assault
gameboy-advance,Monopoly,2004-11-01,Everyone,Jack of All Games,Unkown,Party,802068100254,2381,Unkown,https://www.pricecharting.com/game/gameboy-advance/monopoly
gameboy-advance,Monster Bass Fishing,2004-09-28,Everyone,Crave,Unkown,Sports,893384000137,2382,Unkown,https://www.pricecharting.com/game/gameboy-advance/monster-bass-fishing
gameboy-advance,Monster Force,2002-09-29,Everyone,Vivendi Universal,Unkown,Action & Adventure,020626714389,2383,Unkown,https://www.pricecharting.com/game/gameboy-advance/monster-force
gameboy-advance,Monster House,2006-07-18,Everyone,THQ,Unkown,Action & Adventure,785138322285,7390,Unkown,https://www.pricecharting.com/game/gameboy-advance/monster-house
gameboy-advance,Monster Jam Maximum Destruction,2002-03-27,Everyone,Ubisoft,Unkown,Racing,008888140108,2384,Unkown,https://www.pricecharting.com/game/gameboy-advance/monster-jam-maximum-destruction
gameboy-advance,Monster Rancher Advance,2001-11-28,Everyone,Unkown,Unkown,RPG,018946010212,2385,Unkown,https://www.pricecharting.com/game/gameboy-advance/monster-rancher-advance
gameboy-advance,Monster Rancher Advance 2,2002-11-17,Everyone,Tecmo,Unkown,RPG,018946010298,2386,Unkown,https://www.pricecharting.com/game/gameboy-advance/monster-rancher-advance-2
gameboy-advance,Monster Truck Madness,2003-08-11,Everyone,THQ,Unkown,Racing,785138321370,2387,Unkown,https://www.pricecharting.com/game/gameboy-advance/monster-truck-madness
gameboy-advance,Monster Trucks,2004-11-16,Everyone,Majesco,Unkown,Racing,096427013723,2388,Unkown,https://www.pricecharting.com/game/gameboy-advance/monster-trucks
gameboy-advance,Monster Trucks Mayhem,2006-09-05,Everyone,Destination Software,Unkown,Racing,802068100919,11728,Unkown,https://www.pricecharting.com/game/gameboy-advance/monster-trucks-mayhem
gameboy-advance,Monster Trucks Quad Fury Double Pack,2005-03-31,Unkown,Majesco,Unkown,Racing,096427014355,14391,Unkown,https://www.pricecharting.com/game/gameboy-advance/monster-trucks-quad-fury-double-pack
gameboy-advance,Monsters Inc,2002-08-01,Everyone,THQ,Unkown,Action & Adventure,785138320908,2389,Unkown,https://www.pricecharting.com/game/gameboy-advance/monsters-inc
gameboy-advance,Mortal Kombat Advance,2001-12-12,Mature,Midway,Unkown,Fighting,031719198672,2390,Unkown,https://www.pricecharting.com/game/gameboy-advance/mortal-kombat-advance
gameboy-advance,Mortal Kombat Deadly Alliance,2002-11-20,Mature,Midway Home Entertainment,Midway,Fighting,031719198634,2391,Unkown,https://www.pricecharting.com/game/gameboy-advance/mortal-kombat-deadly-alliance
gameboy-advance,Mortal Kombat Tournament Edition,2003-08-27,Mature,Midway,Unkown,Fighting,031719191154,11139,Unkown,https://www.pricecharting.com/game/gameboy-advance/mortal-kombat-tournament-edition
gameboy-advance,Moto GP,2002-03-08,Everyone,THQ,Unkown,Racing,785138320823,2392,Unkown,https://www.pricecharting.com/game/gameboy-advance/moto-gp
gameboy-advance,Moto Racer Advance,2002-12-05,Everyone,Ubisoft,Unkown,Racing,008888140313,10988,Unkown,https://www.pricecharting.com/game/gameboy-advance/moto-racer-advance
gameboy-advance,Motocross Maniacs Advance,2002-03-21,Everyone,Konami,Unkown,Extreme Sports,083717500179,2393,Unkown,https://www.pricecharting.com/game/gameboy-advance/motocross-maniacs-advance
gameboy-advance,Mouse Trap / Operation / Simon,2005-10-01,Everyone,Zoo Games,Unkown,Party,802068100681,2394,Unkown,https://www.pricecharting.com/game/gameboy-advance/mouse-trap-operation-simon
gameboy-advance,Mr. Driller 2,2005-04-10,Everyone,Namco,Unkown,Puzzle,722674500074,2395,Unkown,https://www.pricecharting.com/game/gameboy-advance/mr-driller-2
gameboy-advance,Ms. Pac-Man Maze Madness,2004-11-03,Everyone,Namco,Unkown,Arcade,722674500029,2397,Unkown,https://www.pricecharting.com/game/gameboy-advance/ms-pac-man-maze-madness
gameboy-advance,Ms. Pac-Man Maze Madness Pac-Man World,2005-10-01,Everyone,Namco,Unkown,Puzzle,722674600033,2396,Unkown,https://www.pricecharting.com/game/gameboy-advance/ms-pac-man-maze-madness-pac-man-world
gameboy-advance,Mucha Lucha: Mascaritas of the Lost Code,2003-11-18,Everyone,Ubisoft,Unkown,Action & Adventure,008888141655,18530,Unkown,https://www.pricecharting.com/game/gameboy-advance/mucha-lucha-mascaritas-of-the-lost-code
gameboy-advance,Muppet Pinball Mayhem,2002-05-29,Everyone,New Kid,Unkown,Arcade,661204044018,2398,Unkown,https://www.pricecharting.com/game/gameboy-advance/muppet-pinball-mayhem
gameboy-advance,MX 2002,2001-09-25,Unkown,THQ,Unkown,Racing,785138320786,2399,Unkown,https://www.pricecharting.com/game/gameboy-advance/mx-2002
gameboy-advance,My Little Pony Runaway Rainbow,2006-09-12,Everyone,Unkown,Unkown,Action & Adventure,785138322353,10468,Unkown,https://www.pricecharting.com/game/gameboy-advance/my-little-pony-runaway-rainbow
gameboy-advance,Namco Museum,2001-06-10,Everyone,Unkown,Unkown,Arcade,722674021128,2400,Unkown,https://www.pricecharting.com/game/gameboy-advance/namco-museum
gameboy-advance,Namco Museum 50th Anniversary,2005-08-30,Everyone,Unkown,Unkown,Arcade,722674500111,2401,Unkown,https://www.pricecharting.com/game/gameboy-advance/namco-museum-50th-anniversary
gameboy-advance,Nancy Drew Message in a Haunted Mansion,2001-11-15,Everyone,Dreamcatcher,Unkown,Action & Adventure,625904310903,2402,Unkown,https://www.pricecharting.com/game/gameboy-advance/nancy-drew-message-in-a-haunted-mansion
gameboy-advance,Naruto Ninja Council,2006-03-07,Everyone 10+,Unkown,Unkown,Action & Adventure,053941701017,2403,Break though the survival challenges and continue your journey as Naruto or Sasuke. Will the unpredictable Naruto lead you to victory or will it be the steady Sasuke? K.O. though enemies and unforgettable rivals in this side-scrolling Ninja action game!,https://www.pricecharting.com/game/gameboy-advance/naruto-ninja-council
gameboy-advance,Naruto Ninja Council 2,2006-10-04,Everyone 10+,D3 Publisher,Unkown,Fighting,053941701024,11241,Unkown,https://www.pricecharting.com/game/gameboy-advance/naruto-ninja-council-2
gameboy-advance,NASCAR Heat 2002,2002-05-06,Everyone,Infogrames,Unkown,Racing,742725235069,11567,Unkown,https://www.pricecharting.com/game/gameboy-advance/nascar-heat-2002
gameboy-advance,NBA Jam 2002,2002-02-17,Everyone,Unkown,Unkown,Basketball,021481522386,2404,Unkown,https://www.pricecharting.com/game/gameboy-advance/nba-jam-2002
gameboy-advance,Need for Speed Carbon Own the City,2006-10-31,Everyone,Electronic Arts,Unkown,Racing,014633152739,11070,Unkown,https://www.pricecharting.com/game/gameboy-advance/need-for-speed-carbon-own-the-city
gameboy-advance,Need for Speed Most Wanted,2005-11-15,Everyone,Unkown,Unkown,Racing,014633149418,2405,Unkown,https://www.pricecharting.com/game/gameboy-advance/need-for-speed-most-wanted
gameboy-advance,Need for Speed Porsche Unleashed,2004-03-15,Everyone,Destinat-N,Unkown,Racing,802068100087,2406,Unkown,https://www.pricecharting.com/game/gameboy-advance/need-for-speed-porsche-unleashed
