,PC_ID,Title,loose_price,cib_price,new_price
913,10361,Nicktoons Attack of the Toybots,5.33,7.98,18.52
914,31720,Nicktoons MLB,4.99,9.00,15.00
915,18745,Night at the Museum Battle of the Smithsonian,4.09,6.00,11.56
916,10927,Nights Journey of Dreams,8.09,9.99,21.25
917,12952,Ninja Reflex,5.00,5.25,10.14
918,7409,Ninjabread Man,5.00,6.51,14.06
919,11008,Nitrobike,5.01,7.05,10.54
920,11867,No More Heroes,12.00,12.50,37.88
921,20375,No More Heroes 2: Desperate Struggle,16.15,19.97,29.99
922,42363,No More Heroes Red Steel,17.16,24.95,74.95
923,30940,North American Hunting 2,6.00,6.51,10.65
924,15910,North American Hunting Extravaganza,5.27,5.64,12.96
925,15996,NPPL Championship Paintball 2009,3.91,4.44,9.34
926,71600,NPPL Championship Paintball 2009 [Gun Bundle],12.64,16.44,37.90
927,13146,Obscure The Aftermath,10.98,12.35,26.00
928,16880,Ocean Commander,5.23,8.90,13.93
929,10554,Octomania,7.46,7.47,17.15
930,14210,Offroad Extreme Special Edition,3.26,5.47,5.55
931,16881,Offshore Tycoon,4.40,5.10,8.67
932,13218,Okami,9.77,11.99,20.00
933,3895015,Okami [Misprint],23.82,30.97,62.00
934,36576,Once Upon a Time,7.31,13.10,26.00
935,11871,One Piece Unlimited Adventure,29.49,31.49,93.08
936,16280,Onechanbara Bikini Zombie Slayers,19.98,21.00,52.81
937,22143,Oops! Prank Party,9.00,10.38,21.51
938,10466,Open Season,5.50,8.80,15.18
939,13144,Opoona,40.52,47.50,81.64
940,14274,Order Up,11.95,14.98,25.74
941,32415,Oregon Trail,46.50,47.30,79.99
942,19619,Our House: Party,6.91,7.90,10.58
943,170197,Outdoor Action Double Pack,9.99,11.24,22.00
944,19327,Overlord: Dark Legend,5.56,9.57,19.04
945,30744,Pac-Man Party,8.95,9.47,24.92
946,21650,Pacific Liberator,4.99,5.47,8.89
947,14627,Pajama Sam: Don't Fear the Dark,11.48,11.98,29.09
948,33986,Pandora's Tower,61.34,68.82,73.00
949,21644,Party Pigs: Farmyard Games,4.91,6.99,11.48
950,16191,Paws & Claws Pet Resort,6.26,8.99,18.00
951,19493,Paws & Claws Pet Vet,8.94,9.13,19.00
952,16205,PBR Out of the Chute,6.03,7.99,9.63
953,16224,PDC World Championship Darts 2008,12.85,28.53,35.78
954,35387,Penguins of Madagascar,8.65,9.00,19.41
955,31700,Penguins of Madagascar: Dr. Blowhole Returns,4.72,5.82,9.51
956,15691,Penny Racers Party Turbo-Q Speedway,5.94,9.36,21.97
957,18610,Pet Pals: Animal Doctor,4.32,7.73,9.99
958,10555,Petz Catz 2,6.93,9.11,17.49
959,16027,Petz Crazy Monkeyz,3.44,4.64,8.56
960,10556,Petz Dogz 2,5.46,6.14,10.81
961,15848,Petz Horse Club,7.47,9.14,24.97
962,10557,Petz Horsez 2,6.93,9.99,13.50
963,15775,Petz Rescue Wildlife Vet,5.74,6.01,17.27
964,15909,Petz Sports,4.90,5.41,11.91
965,19483,Phantom Brave: We Meet Again,19.45,24.66,32.95
966,30942,Pheasants Forever Wingshooter,6.50,6.51,19.50
967,34163,Phineas & Ferb: Quest for Cool Stuff,9.99,12.72,20.43
968,31638,Phineas and Ferb: Across the 2nd Dimension,5.07,6.66,17.66
969,30746,Pictionary,6.38,7.63,15.00
970,32939,Pikmin 2 [Nintendo Selects],42.63,44.83,74.00
971,9552,Pimp My Ride,5.05,5.77,11.33
972,20361,Pinball Hall of Fame: The Gottlieb Collection,11.27,11.55,30.11
973,14090,Pinball Hall of Fame: The Williams Collection,6.48,8.47,12.31
974,37235,Pirate Blast,6.13,7.99,21.00
975,15841,Pirates: Hunt for Blackbeard's Booty,3.74,5.24,9.15
976,7420,Pirates of the Caribbean At World`s End,4.00,4.99,9.23
977,31499,Pirates Plund-Arrr,9.24,14.88,22.47
978,19075,Pirates vs. Ninjas Dodgeball,5.67,7.11,12.10
979,14951,Pitfall The Big Adventure,6.76,9.82,23.37
980,21101,Pizza Delivery Boy,7.25,8.18,16.12
981,35277,Planes: Fire & Rescue,15.00,19.99,22.91
982,20003,Planet 51,5.85,8.12,11.34
983,10363,Playground,4.76,5.71,18.05
984,36668,Playmobil Circus,6.57,7.51,15.00
985,6799,Pokemon Battle Revolution,20.13,24.98,114.23
986,32542,PokePark 2: Wonders Beyond,27.49,29.23,89.99
987,30652,PokePark Wii: Pikachu's Adventure,25.22,25.49,72.00
988,20779,Pony Friends 2,9.12,9.39,19.00
989,21646,Pool Hall Pro,9.66,11.11,19.49
990,10790,Pool Party,4.85,5.08,10.89
991,19804,Pop'N Music,9.99,10.91,15.00
992,21622,PopStar Guitar,1.32,6.45,11.49
993,21630,Power Punch,12.00,15.75,46.65
994,32344,Power Rangers Samurai,7.19,7.81,17.33
995,19878,Press Your Luck: 2010 Edition,9.36,9.68,22.50
996,7426,Prince of Persia Rival Swords,3.55,5.03,14.70
997,21301,Prince of Persia: The Forgotten Sands,6.09,7.47,15.48
998,30944,Princess Isabella: A Witch's Curse,9.69,9.98,21.18
999,13143,Pro Evolution Soccer 2008,4.74,7.35,9.99
1000,16452,Pro Evolution Soccer 2009,6.49,6.49,21.50
1001,19922,Pro Evolution Soccer 2010,7.64,7.64,17.95
1002,22120,Pro Evolution Soccer 2011,5.67,7.48,14.95
1003,32294,Pro Evolution Soccer 2012,5.87,7.76,10.47
1004,33300,Pro Evolution Soccer 2013,6.00,7.45,12.00
1005,17649,Professor Heinz Wolff's Gravity,5.00,7.78,12.49
1006,21008,Project Runway,3.12,6.50,13.00
1007,19210,Punch-Out,32.15,32.41,58.49
1008,58579,Punch-Out [Controller Bundle],79.95,90.00,179.99
1009,32645,Punch-Out [Nintendo Selects],34.99,35.12,74.57
1010,747575,Punch-Out [Refurbished],,,
1011,10558,Puppy Luv,3.87,4.70,10.38
1012,14040,Purr Pals,5.03,5.32,13.47
1013,32243,Puss In Boots,4.98,6.47,9.95
1014,16311,Puzzle Challenge Crosswords and More,5.53,5.78,7.41
1015,19076,Puzzle Kingdoms,4.95,6.03,13.49
1016,10883,Puzzle Quest Challenge of the Warlords,6.00,6.78,16.49
1017,16883,Puzzler Collection,5.04,5.07,11.13
1018,19927,Rabbids Go Home,8.99,9.49,20.65
1019,21052,Racquet Sports,9.64,11.50,29.11
1020,21053,Racquet Sports with Camera,14.05,18.27,31.63
1021,32297,Ram Racing,9.95,15.00,19.96
1022,11148,Rampage Total Destruction,7.00,9.99,37.67
1023,31006,Rango: The Video Game,7.18,10.00,19.99
1024,14838,Rapala Fishing Frenzy,5.61,5.77,23.99
1025,22061,Rapala Pro Bass Fishing 2010,5.69,5.73,16.61
1026,22064,Rapala Pro Bass Fishing 2010 (Fishing Rod Bundle),28.40,28.50,57.00
1027,11217,Rapala Tournament Fishing,4.48,4.75,10.35
1028,21621,Rapala: We Fish,5.44,5.99,28.94
1029,21653,Rapala: We Fish with Fishing Rod,17.72,36.55,73.00
1030,10791,Ratatouille,9.04,9.44,17.75
1031,31749,Raving Rabbids Party Collection,13.36,15.00,27.49
1032,30776,Raving Rabbids: Travel in Time,5.56,6.70,22.36
1033,32300,Rayman Origins,7.60,9.32,24.97
1034,7431,Rayman Raving Rabbids,5.80,7.56,13.27
1035,10559,Rayman Raving Rabbids 2,4.69,5.84,17.91
1036,16023,Rayman Raving Rabbids TV Party,4.33,5.90,12.51
1037,33870,Reader Rabbit 1st Grade,10.88,14.70,29.00
1038,33868,Reader Rabbit 2nd Grade,11.24,13.48,14.26
1039,33869,Reader Rabbit Kindergarten,13.50,13.66,27.00
1040,33866,Reader Rabbit Preschool,15.27,18.95,26.99
1041,16453,Ready 2 Rumble Revolution,8.82,9.16,23.50
1042,19468,Real Heroes: Firefighter,6.20,7.20,13.09
1043,7432,Rebel Raiders Operation Nighthawk,4.00,8.48,27.09
1044,20053,Rec Room Games,5.46,6.85,15.36
1045,10792,Red Steel,7.72,7.99,17.85
1046,21102,Red Steel 2,8.27,10.86,24.49
1047,21103,Red Steel 2 [MotionPlus Bundle],13.49,15.49,34.45
1048,19408,Reel Fishing: Angler's Dream,6.35,6.77,11.03
1049,32400,Reload Target Down,10.10,13.95,32.58
1050,19880,Remington Great American Bird Hunt,6.62,9.20,23.60
1051,32409,Remington Great American Bird Hunt and Shimano Xtreme Fishing Dual Pack,8.84,12.50,25.00
1052,30945,Remington Great American Bird Hunt with Blaster,14.54,16.51,49.09
1053,32965,Remington Super Slam Hunting Africa,7.75,9.49,13.97
1054,31301,Remington Super Slam Hunting: Alaska,8.24,11.99,21.09
1055,30703,Remington Super Slam Hunting: North America,10.93,10.95,21.00
1056,6800,Resident Evil 4,9.99,10.67,31.54
1057,19328,Resident Evil Archives: Resident Evil,9.12,13.89,24.98
1058,20066,Resident Evil Archives: Resident Evil Zero,12.30,13.94,25.84
1059,20027,Resident Evil: The Darkside Chronicles,29.99,32.34,68.07
1060,1085133,Resident Evil: The Darkside Chronicles [Gun Bundle],151.93,265.00,300.00
1061,40465,Resident Evil The Umbrella & Darkside Chronicles,52.36,55.54,175.00
1062,10560,Resident Evil The Umbrella Chronicles,9.96,11.38,25.49
1063,40464,Resident Evil The Umbrella Chronicles [Gun Bundle],24.99,25.00,170.00
1064,32506,Rhythm Heaven Fever,101.02,106.21,131.70
1065,11757,Rig Racer 2,5.00,5.45,14.49
1066,19967,Ringling Bros. and Barnum & Bailey Circus,4.34,4.73,6.54
1067,31318,Rio,5.34,6.87,16.92
1068,33389,Rise Of The Guardians,5.49,6.31,9.62
1069,11753,Rock 'n Roll Adventures,3.00,3.49,6.07
1070,14159,Rock Band,4.74,6.22,14.77
1071,14963,Rock Band 2,8.79,9.26,15.19
1072,30332,Rock Band 3,18.44,19.99,39.99
1073,19400,Rock Band Country Track Pack,8.00,10.53,18.81
1074,30879,Rock Band Country Track Pack 2,17.67,19.49,25.26
1075,19203,Rock Band Track Pack: Classic Rock,11.48,13.99,22.27
1076,21657,Rock Band Track Pack: Metal,7.31,9.59,18.15
1077,14131,Rock Band Track Pack Volume 1,8.50,8.56,14.00
1078,16176,Rock Band Track Pack Volume 2,6.28,8.95,12.09
1079,37204,Rock Blast,7.05,7.49,12.95
1080,2420539,Rodea the Sky Soldier,14.88,70.47,141.00
1081,20054,Rogue Trooper: The Quartz Zone Massacre,7.99,11.51,27.77
1082,19234,Rolling Stone: Drum King,4.47,6.17,7.20
1083,19354,Roogoo Twisted Towers,5.55,5.61,10.98
1084,21104,Rooms: The Main Building,8.39,9.95,22.19
1085,15864,Rubik's World,3.94,5.56,9.51
1086,30695,Rudolph the Red-Nosed Reindeer,3.77,5.89,10.65
1087,16454,Rune Factory: Frontier,28.95,29.51,38.64
1088,31829,Rune Factory: Tides of Destiny,22.70,24.92,38.92
1089,16245,Rygar The Battle of Argus,7.00,11.76,29.69
1090,21616,Safari Adventures: Africa,3.66,5.97,9.10
1091,16061,Safecracker The Ultimate Puzzle Adventure,8.37,9.99,11.36
1092,21623,Saint,4.97,5.99,8.49
1093,21107,"Sakura Wars: So Long, My Love",60.91,62.45,92.62
1094,14383,Sam & Max Season One,10.22,12.99,20.30
1095,21054,Sam & Max Season Two: Beyond Time and Space,6.10,8.95,18.95
1096,15065,Samba De Amigo,6.14,6.52,11.10
1097,17652,Samurai Shodown Anthology,19.87,27.72,59.44
1098,22098,Samurai Warriors 3,8.24,11.72,19.90
1099,14794,Samurai Warriors Katana,6.04,6.04,13.50
1100,32198,Santa Claus Is Coming To Town,7.79,9.87,14.99
1101,21279,Satisfashion,3.34,5.74,11.00
1102,6801,Scarface the World is Yours,22.89,29.76,53.49
1103,20005,Scene It? Bright Lights! Big Screen!,5.65,6.99,8.79
1104,20055,Scene It? Twilight,4.69,5.10,7.60
1105,19383,Science Papa,3.72,4.72,13.06
1106,22004,Scooby Doo and the Spooky Swamp,11.78,12.99,29.99
1107,498720,Scooby Doo and the Spooky Swamp [Silver Shield],23.08,30.00,60.00
1108,19645,Scooby-Doo First Frights,7.46,8.40,18.09
1109,15664,SCORE International Baja 1000,4.90,5.78,23.17
1110,9702,Sea Monsters Prehistoric Adventure,5.30,6.01,16.95
1111,33977,Secret Files Tunguska,10.00,14.90,26.62
1112,12950,Sega Bass Fishing,4.89,6.02,7.82
1113,32956,Sega Super Star Tennis Competition Pack,,,
1114,11877,Sega Superstars Tennis,5.24,6.47,15.68
1115,22166,Sengoku Basara: Samurai Heroes,14.19,22.59,44.99
1116,30338,Sesame Street: Cookie's Counting Carnival,7.96,8.73,15.00
1117,30372,Sesame Street: Elmo's A-To-Zoo Adventure,7.82,7.90,17.99
1118,34845,Sesame Street: Elmo's Musical Monsterpiece,6.65,7.57,12.16
1119,31641,"Sesame Street: Ready, Set, Grover!",5.97,8.04,18.50
1120,30347,Shaun White Skateboarding,2.79,5.08,6.57
1121,15980,Shaun White Snowboarding Road Trip,2.97,4.02,9.47
1122,1944742,Shaun White Snowboarding Road Trip [Target Edition],3.81,5.99,9.04
1123,21055,Shaun White Snowboarding: World Stage,4.08,5.65,4.90
1124,5290209,Shaun White Snowboarding: World Stage [Target Edition],,,
1125,30789,Shawn Johnson Gymnastics,5.45,6.10,10.14
1126,19809,Shimano Xtreme Fishing,6.19,7.87,17.17
1127,20411,Shiren the Wanderer,64.98,65.60,100.93
1128,10364,Showtime Championship Boxing,4.62,6.00,9.63
1129,15844,Shrek's Carnival Craze,4.49,6.00,9.07
1130,21308,Shrek Forever After,5.74,6.37,8.83
1131,10793,Shrek the Third,5.07,5.31,24.75
1132,22099,Sid Meier's Pirates!,6.65,8.61,21.62
1133,20108,Silent Hill: Shattered Memories,74.99,75.00,138.75
1134,16229,Sim Animals,5.96,8.99,16.77
1135,19881,Sim Animals Africa,4.50,6.95,13.02
1136,15062,SimCity Creator,5.99,6.32,12.83
1137,21571,Sin and Punishment: Star Successor,28.54,30.75,37.89
1138,32199,Sing4: The Hits Edition with Mic,8.99,11.99,24.00
1139,15838,Six Flags Fun Park,5.95,5.97,15.23
1140,16026,Skate City Heroes,4.12,5.99,9.24
1141,16322,Skate It,2.34,4.44,13.76
1142,21642,Ski and Shoot,4.96,5.24,5.89
1143,21618,Ski-Doo Snowmobile Challenge,8.28,9.49,19.02
1144,2670205,Skylander's Giants (game only),3.59,4.67,15.79
1145,33413,Skylander's Giants Portal Owners Pack,3.40,3.44,9.00
1146,33408,Skylander's Giants Starter Pack,5.48,17.57,25.31
1147,31815,Skylanders Spyro's Adventure,5.19,5.62,32.09
1148,35997,Skylanders SuperChargers: Dark Edition Starter Pack,53.49,74.50,149.00
1149,4442124,Skylanders Superchargers Racing,5.84,10.46,50.00
1150,35989,Skylanders SuperChargers Starter Pack,9.92,20.05,30.00
1151,2021457,Skylanders Swap Force,4.99,6.43,19.99
1152,97923,Skylanders Swap Force [Dark Edition],60.76,78.99,78.72
1153,34411,Skylanders Swap Force: Starter Pack,7.70,10.00,44.00
1154,3453702,Skylanders Trap Team,5.25,8.00,54.95
1155,35133,Skylanders Trap Team Dark Edition: Starter Pack,9.50,9.97,106.90
1156,35127,Skylanders Trap Team: Starter Pack,8.94,21.49,41.73
1157,20780,Sled Shred,5.28,5.94,8.00
1158,20354,Sleepover Party,3.06,5.40,12.17
1159,32401,Smiley World: Island Challenge,9.65,12.50,25.00
1160,30817,Sniper Elite,8.50,9.95,17.06
1161,14273,SNK Arcade Classics Volume 1,12.62,13.41,27.63
1162,16312,Solitaire & Mahjong,6.44,6.44,10.97
1163,20774,Sonic & SEGA All-Stars Racing,8.99,10.45,25.93
1164,16365,Sonic and the Black Knight,10.28,11.02,25.35
1165,11033,Sonic and the Secret Rings,8.56,8.58,18.40
1166,18593,Sonic and the Secret Rings [Target Edition],10.25,10.29,28.00
1167,30734,Sonic Colors,9.99,10.96,20.00
1168,11034,Sonic Riders Zero Gravity,12.05,14.93,39.09
1169,16007,Sonic Unleashed,10.00,10.46,27.99
1170,10884,Soul Calibur Legends,5.73,7.95,20.29
1171,19235,Space Camp,3.26,4.54,13.33
1172,14094,Space Chimps,4.99,5.04,5.88
1173,19492,Spectrobes: Origins,12.45,12.99,24.07
1174,30951,Speed,3.99,8.54,14.08
1175,14373,Speed Racer Video Game,5.56,6.87,19.13
1176,30950,Speed with Wheel,3.66,5.76,15.10
1177,19236,SpeedZone,9.99,11.04,13.61
1178,10794,Spiderman 3,6.98,8.52,24.46
1179,31787,Spiderman: Edge of Time,18.60,19.56,45.00
1180,9821,Spiderman Friend or Foe,8.40,10.30,31.83
1181,21975,Spiderman: Shattered Dimensions,20.73,24.13,63.93
1182,15755,Spiderman Web of Shadows,14.89,16.51,45.36
1183,11006,Splinter Cell Double Agent,5.15,5.25,16.99
1184,10366,SpongeBob's Atlantis SquarePantis,6.32,6.32,16.23
1185,21009,SpongeBob's Boating Bash,6.27,7.95,21.23
1186,19851,SpongeBob's Truth or Square,8.42,8.44,17.49
1187,10795,SpongeBob SquarePants Creature from Krusty Krab,7.93,8.27,25.25
1188,15768,SpongeBob SquarePants Featuring Nicktoons Globs of Doom,6.86,7.61,19.49
1189,34450,SpongeBob SquarePants: Plankton's Robotic Revenge,6.48,7.28,15.99
1190,31325,SpongeBob SquigglePants,5.41,5.79,12.98
1191,19720,Spore Hero,5.55,6.52,16.99
1192,16109,SPRay,4.25,6.69,11.50
1193,14628,Spy Fox in Dry Cereal,6.97,9.09,14.24
1194,11453,Spy Games Elevator Mission,4.35,4.91,7.20
1195,19646,Spyborgs,10.00,11.94,21.66
1196,19751,Squeeballs Party,6.38,6.89,14.84
1197,10796,SSX Blur,5.49,5.98,16.49
1198,10561,Star Trek Conquest,9.68,9.88,37.36
1199,15951,Star Wars Clone Wars Lightsaber Duels,3.26,6.80,9.25
1200,19709,Star Wars Clone Wars: Republic Heroes,5.93,6.46,15.11
1201,14947,Star Wars The Force Unleashed,4.96,6.15,14.47
1202,30318,Star Wars: The Force Unleashed II,6.25,6.50,13.00
1203,16423,Story Hour Adventures,4.45,5.57,4.97
1204,16422,Story Hour Fairy Tales,3.50,4.79,10.00
1205,20067,Storybook Workshop,4.25,6.11,7.28
1206,14118,Summer Athletics The Ultimate Challenge,4.65,5.45,7.99
1207,16162,Summer Sports 2 Island Sports Party,5.49,8.48,14.96
1208,13224,Summer Sports Paradise Island,5.61,7.39,10.86
1209,32916,Summer Stars 2012,4.71,5.86,12.00
1210,31145,Super Fruit Fall,3.61,6.30,10.86
1211,30822,Super Mario All-Stars Limited Edition,31.50,33.11,60.00
1212,36491,Super Mario All-Stars [Nintendo Selects],25.00,26.95,52.11
1213,747586,Super Mario All-Stars [Refurbished],,,
1214,10562,Super Mario Galaxy,13.70,14.27,40.32
1215,21371,Super Mario Galaxy 2,21.97,25.19,58.71
1216,67266,Super Mario Galaxy 2 [Nintendo Selects],22.02,23.97,52.49
1217,747585,Super Mario Galaxy 2 [Refurbished],,,
1218,32642,Super Mario Galaxy [Nintendo Selects],13.15,13.45,31.40
1219,10797,Super Monkey Ball Banana Blitz,6.25,6.77,12.80
1220,20412,Super Monkey Ball: Step & Roll,7.25,7.72,14.95
1221,10798,Super Paper Mario,13.60,17.49,51.67
1222,32639,Super Paper Mario [Nintendo Selects],14.50,15.25,38.83
1223,21671,Super PickUps,5.97,7.31,22.15
1224,11865,Super Smash Bros. Brawl,14.48,15.99,46.64
1225,4327141,Super Smash Bros. Brawl [Fighting Game of the Year],19.08,19.60,38.15
1226,10799,Super Swing Golf,4.74,7.98,11.30
1227,10928,Super Swing Golf Season 2,6.16,7.25,14.90
1228,32403,Supersonic Racer,11.27,14.66,21.64
1229,9910,Surf's Up,4.84,7.63,15.82
1230,32404,Survivor,8.82,10.11,18.00
1231,21069,Sushi Go Round,4.84,6.52,13.00
1232,22031,Swords,8.19,8.28,14.63
1233,11472,Table Tennis,4.60,6.89,11.70
1234,15724,Tak and the Guardians of Gross,4.29,5.03,12.61
1235,15952,Tales of Symphonia Dawn of the New World,11.93,14.38,32.78
1236,11543,Tamagotchi Party On,6.56,7.77,15.80
1237,30765,Tangled,5.71,8.00,16.55
1238,13225,Target Terror,55.71,61.39,80.00
1239,20376,Tatsunoko vs. Capcom: Ultimate All Stars,39.99,49.16,112.49
1240,19968,Team Elimination Games,1.00,6.90,14.00
1241,34454,Teenage Mutant Ninja Turtles,7.48,9.22,20.00
1242,19647,Teenage Mutant Ninja Turtles: Smash-Up,10.44,12.49,49.26
1243,15690,Ten Pin Alley 2,4.56,6.50,13.06
1244,16265,Tenchu Shadow Assassins,5.65,9.57,21.25
1245,21363,Tetris Party Deluxe,14.70,15.99,26.24
1246,31042,"The $1,000,000 Pyramid",10.51,10.85,21.49
1247,30654,The Amazing Race,5.68,6.72,8.95
1248,21945,The Bachelor,2.81,6.22,8.73
1249,19569,The Beatles: Rock Band,5.00,5.37,12.53
1250,19715,The Biggest Loser,4.25,5.97,7.41
1251,6802,The Bigs,5.24,8.49,15.00
1252,19375,The Bigs 2,6.95,8.75,16.41
1253,19323,The Conduit,9.47,10.55,19.99
1254,35564,The Conduit Special Edition,9.50,13.53,39.50
1255,33924,The Croods: Prehistoric Party,5.65,5.81,10.00
1256,20409,The Daring Game for Girls,7.37,7.38,19.95
1257,18738,The Destiny of Zorro,4.40,4.81,9.47
1258,14480,The Dog Island,10.81,13.00,17.79
1259,30911,The Garfield Show: Threat of the Space Lasagna,6.51,7.55,15.66
1260,10800,The Godfather Blackhand Edition,8.57,9.99,27.30
1261,10885,The Golden Compass,3.98,3.99,6.95
1262,19652,The Hardy Boys: The Hidden Theft,10.00,11.08,18.24
1263,33330,The Hip Hop Dance Experience,10.45,17.33,52.42
1264,14122,The House of the Dead 2 & 3 Return,14.95,18.50,42.78
1265,16282,The House of the Dead Overkill,20.24,24.22,39.98
1266,13870,The Incredible Hulk,5.54,7.04,25.00
1267,21628,The Island of Dr. Frankenstein,4.05,4.76,7.19
1268,32433,The Kore Gang,16.99,18.00,34.95
1269,21573,The Last Airbender,4.11,6.63,10.66
1270,1341329,The Last Airbender [Toys R Us],6.11,8.50,17.00
1271,32991,The Last Story,44.23,58.07,77.05
1272,37414,The Last Story [Limited Edition],76.99,80.60,129.99
1273,14272,The Mummy Tomb of the Dragon Emperor,5.84,6.78,17.38
1274,19233,The Munchables,16.88,20.23,40.00
1275,15773,The Naked Brothers Band,3.02,4.75,5.17
1276,14922,The Price is Right,6.00,6.99,19.13
1277,19642,The Price is Right: 2010 Edition,6.65,7.12,13.81
1278,32630,The Price Is Right Decades,7.44,9.00,27.21
1279,20026,The Princess and the Frog,6.66,7.50,15.83
1280,19806,The Secret Saturdays: Beasts of The 5th Sun,2.98,6.35,6.31
1281,10368,The Simpsons Game,15.44,16.72,44.35
1282,10365,The Sims 2: Castaway,8.37,8.65,23.27
1283,6803,The Sims 2: Pets,7.99,8.95,19.99
1284,30742,The Sims 3,4.98,5.46,13.44
1285,20353,The Sky Crawlers: Innocent Aces,11.43,11.76,26.98
1286,34129,The Smurfs 2,5.23,6.09,10.74
1287,31920,The Smurfs: Dance Party,4.50,5.39,8.44
1288,1958439,The Smurfs Dance Party [Walmart Edition],,,
1289,11873,The Spiderwick Chronicles,6.72,7.39,9.99
1290,16100,The Tale of Despereaux,5.99,5.99,9.99
1291,68883,The Voice: I Want You,7.99,10.77,21.49
1292,35206,The Voice with Microphone,10.66,13.44,31.99
1293,15778,Think Fast,5.65,6.39,13.74
1294,20068,Think: Logic Trainer,5.00,5.00,10.00
1295,30957,Thinksmart Family,5.00,5.64,8.99
1296,31389,Thor: God of Thunder,6.99,7.10,8.48
1297,10369,Thrillville Off The Rails,4.95,5.66,12.02
1298,10393,Tiger Woods 2007,5.47,5.96,13.93
1299,14407,Tiger Woods 2009 All-Play,5.37,5.74,12.14
1300,7473,Tiger Woods PGA Tour 08,3.38,5.48,10.31
1301,19259,Tiger Woods PGA Tour 10,5.60,7.95,14.97
1302,19261,Tiger Woods PGA Tour 10 (MotionPlus Bundle),10.49,13.01,26.00
1303,21531,Tiger Woods PGA Tour 11,9.32,9.82,25.00
1304,31277,Tiger Woods PGA Tour 12: The Masters,20.21,21.85,39.00
1305,32690,Titanic Mystery,12.46,14.00,24.89
1306,11007,TMNT,6.52,9.47,25.20
1307,14977,TNA Impact,7.48,7.49,31.83
1308,10563,Tomb Raider Anniversary,5.45,7.07,15.99
1309,15991,Tomb Raider Underworld,6.38,7.97,24.00
1310,10047,Tony Hawk Downhill Jam,4.30,5.79,9.25
1311,10370,Tony Hawk Proving Ground,4.48,5.24,15.13
1312,20009,Tony Hawk: Ride,6.49,18.01,19.45
1313,2223708,Tony Hawk: Ride [Bundle],18.46,35.00,29.99
1314,30355,Tony Hawk: Shred,4.47,5.19,30.00
1315,30359,Tony Hawk: Shred [Skateboard Bundle],23.49,26.53,29.99
1316,32950,Top Shot Arcade,7.86,8.01,27.48
1317,32963,Top Shot Arcade [Gun Bundle],18.68,28.00,56.00
1318,32873,Top Shot: Dinosaur Hunter,13.46,14.00,47.79
1319,63141,Top Shot: Dinosaur Hunter [Gun Bundle],30.50,42.47,85.00
1320,13977,Top Spin 3,4.36,5.01,8.11
1321,31066,Top Spin 4,6.49,7.99,11.18
1322,19615,Tornado Outbreak,10.40,12.43,21.95
1323,16401,Totally Spies! Totally Party,5.90,8.30,17.50
1324,21564,Tournament of Legends,3.76,6.99,11.28
1325,21635,Tournament Pool,7.08,8.91,14.00
1326,21604,Toy Story 3: The Video Game,6.97,7.17,19.95
1327,4890415,Toy Story 3 [Toys R Us],12.27,16.00,32.00
1328,19620,Toy Story Mania,4.44,8.15,19.95
1329,31116,TrackMania: Build to Race,15.01,17.47,23.77
1330,21547,Transformers: Cybertron Adventures,5.96,7.24,17.99
1331,31470,Transformers: Dark of the Moon Stealth Force Edition,4.98,6.48,13.49
1332,3401630,Transformers: Dark Of The Moon Stealth Force Edition [Toy Bundle],5.00,7.50,14.99
1333,33260,Transformers: Prime,11.47,14.86,24.95
1334,19321,Transformers: Revenge of the Fallen,5.13,5.79,17.16
1335,6804,Transformers: The Game,4.92,6.59,20.00
1336,34545,Transformers: Ultimate Battle Edition,10.29,10.99,15.01
1337,10886,Trauma Center New Blood,10.00,10.00,22.75
1338,10802,Trauma Center Second Opinion,8.48,9.30,29.00
1339,21320,Trauma Team,36.50,40.47,52.00
1340,30960,Triple Crown Snowboarding,4.75,5.99,7.60
1341,16391,Trivial Pursuit,4.63,5.99,10.43
1342,31885,Trivial Pursuit: Bet You Know It,5.75,6.11,9.37
1343,30805,Tron Evolution: Battle Grids,4.00,4.69,5.99
1344,2245557,Tron Evolution: Battle Grids [Championship Edition],8.79,26.81,99.00
1345,31146,Truck Racer,5.89,7.27,15.13
1346,22023,Truth or Lies,3.95,4.85,6.60
1347,34111,Turbo: Super Stunt Squad,3.98,7.50,8.40
1348,15840,TV Show King Party,4.88,6.03,13.99
1349,14652,Twin Strike Operation Thunder,4.04,5.55,9.95
1350,1903005,uDraw GameTablet Gift Pack,,,
1351,1903002,uDraw GameTablet [uDraw Studio],13.84,17.99,36.00
1352,32310,uDraw GameTablet [uDraw Studio: Instant Artist],9.99,19.00,10.10
1353,30741,uDraw Studio,9.21,14.61,15.00
1354,32316,uDraw Studio: Instant Artist,6.96,8.86,13.98
1355,31535,UFC Personal Trainer,7.48,7.92,14.95
1356,16030,Ultimate Band,2.71,3.00,7.54
1357,10084,Ultimate Board Game Collection,4.80,4.92,9.70
1358,6806,Ultimate Duck Hunting,6.04,6.74,16.55
1359,19465,Ultimate Duck Hunting 2009,7.21,7.99,9.99
1360,15856,Ultimate I Spy,6.10,6.32,13.26
1361,19936,Ultimate Party Challenge,6.50,7.19,12.51
1362,16227,Ultimate Shooting Collection,29.10,34.67,49.99
1363,31147,Vacation Isle: Beach Party,2.72,4.71,6.85
